競馬場,競走年月日,レース番号,枠番,帽色,馬番,馬名,性,齢,毛色,生年月日,父馬名,母馬名,母父馬名,騎手名,騎手所属,負担重量,騎手成績,調教師,調教師所属,馬主氏名,生産牧場名,馬体重,馬体重増減,全成績,ダート左成績,ダート右成績,当競馬場成績,うち当距離成績,最高タイム,最高タイム良馬場,着順,タイム,着差,上がり3F,人気
船橋,20260508,2,7,橙,7,ユウユウスター,牡,3,栗毛,20230316,イスラボニータ,ハヤブサマナポン,スペシャルウィーク,野畑凌,川崎,56,0-0-0-0,渋谷博,船橋,高岡義光,榊原敏明,435,-2,0-0-0-7,0-0-0-7,0-0-0-0,0-0-0-7,0-0-0-6,1:19.7,良1:19.7,5,1191,クビ,40.8,6
船橋,20260508,2,8,桃,8,アークローズ,牝,3,栗毛,20230414,アポロケンタッキー,アサクサヴェール,フレンチデピュティ,沖響主,船橋,▲51,0-0-0-0,山中尊,船橋,ＡＨＣ（株）,リバティホースファーム,444,+3,0-0-0-3,0-0-0-3,0-0-0-0,0-0-0-3,0-0-0-3,1:21.0,良1:21.0,7,1200,3,40.3,7
船橋,20260508,2,8,桃,9,サリーレチーマ,セン,3,栗毛,20230424,アジアエクスプレス,カーナヴァル,ダンスインザダーク,篠谷葵,船橋,56,0-0-0-0,川島一,船橋,大久保和夫,オリエント牧場,486,+1,0-0-1-4,0-0-0-0,0-0-1-4,0-0-0-0,0-0-0-0,,,1,1182,,40.2,1
船橋,20260508,3,1,白,1,シャムホロイムア,牝,2,鹿毛,20240408,フィレンツェファイア,エレクティオン,シンボリクリスエス,澤田龍,船橋,54,0-0-0-0,矢内博,船橋,谷野健,株式会社ホース・マネジメント・ボス,456,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,6,1070,3,41.7,6
船橋,20260508,3,2,黒,2,ハッピーフェイス,牝,2,鹿毛,20240223,ハッピースプリント,フレッシュスマイル,サウスヴィグラス,本田重,船橋,54,0-0-0-0,川島一,船橋,（株）ヒダカ・ブリーダーズ・ユニオン,辻牧場,421,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,2,1029,1,38.9,1
船橋,20260508,3,3,赤,3,コパノハクシュウ,牝,2,栗毛,20240302,コパノリッキー,アカリアイドル,サクラバクシンオー,達城龍,大井,54,0-0-0-0,新井清,船橋,小林祐介,へいはた牧場,447,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,3,1031,1,39.0,3
船橋,20260508,3,4,青,4,サンダーミキチャン,牝,2,鹿毛,20240324,サンダースノー,ハスキージュリー,ルーラーシップ,仲野光,船橋,54,0-0-0-0,阿井正,船橋,服部謙一,土田和男,414,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,5,1064,7,40.9,5
船橋,20260508,3,5,黄,5,ラモンパンサー,牡,2,青鹿毛,20240212,フロリダパンサー,ラモントルドール,ゴールドアリュール,木間龍,船橋,54,0-0-0-0,大津剛,船橋,林由真,ＶＥＲＳＡＩＬＬＥＳＳＴＡＢＬＥ株式会,417,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,4,1049,9,40.6,4
船橋,20260508,3,6,緑,6,モリケン,牡,2,青鹿毛,20240416,レッドファルクス,トーセンミューズ,トーセンロレンス,山中悠,船橋,54,0-0-0-0,齊藤敏,船橋,角谷守正,宝寄山拓樹,471,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,1,1027,,39.3,2
船橋,20260508,4,1,白,1,ラストハニー,牝,2,栗毛,20240217,エスケンデレヤ,ハニーポット,サウスヴィグラス,山中悠,船橋,54,0-0-0-0,阿井正,船橋,（株）心頼ＬｏｏＰ,安田和男,457,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,1,1036,,39.1,3
船橋,20260508,4,2,黒,2,コパノベリーズ,牝,2,栗毛,20240302,コパノリッキー,ラブミーリッキー,サウスヴィグラス,笹川翼,大井,54,0-0-0-0,新井清,船橋,小林祥晃,へいはた牧場,437,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,2,1038,3/4,39.5,1
船橋,20260508,4,3,赤,3,ディアブロスカイ,牝,2,黒鹿毛,20240324,アルクトス,マテリアメディカ,ゴールドヘイロー,木間龍,船橋,54,0-0-0-0,矢野義,船橋,（株）Ｎｉｃｋｓ,静内山田牧場,420,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,3,1041,1.1/2,39.6,5
船橋,20260508,4,4,青,4,アルレシャンヌ,牝,2,鹿毛,20240226,ニューイヤーズデイ,トーセンオーキッド,ネオユニヴァース,野畑凌,川崎,54,0-0-0-0,稲益貴,船橋,宮川保,川越ファーム,429,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,4,1045,2,40.2,2
船橋,20260508,4,5,黄,5,ヨルノカガヤキ,牝,2,黒鹿毛,20240404,ダノンスマッシュ,エスコルピオン,ダンスインザダーク,篠谷葵,船橋,54,0-0-0-0,張田京,船橋,角谷一篤,いとう牧場,464,,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,0-0-0-0,,,5,1066,大差,41.1,4
船橋,20260508,5,1,白,1,ファンタフェスタ,牝,5,鹿毛,20210307,バゴ,ドンナビアンカ,ゴールドアリュール,岡村健,船橋,54,0-0-2-5,平山真,浦和,北原摩留,宮内牧場,443,-2,1-2-2-14,0-1-2-6,1-1-0-8,0-0-0-1,0-0-0-1,1:39.6,,7,1411,クビ,42.6,9
船橋,20260508,5,2,黒,2,セイダンシング,牡,7,青鹿毛,20190418,トゥザワールド,ワタリプリンセス,ダンスインザダーク,高橋利,船橋,56,0-1-1-28,玉井昇,船橋,小林信幸,田中春美,477,-2,3-3-9-76,2-3-5-58,0-0-3-14,2-3-4-28,0-0-0-0,,,11,1423,2,43.0,12
船橋,20260508,5,3,赤,3,カリプソ,牝,5,栗毛,20210420,ディープスカイ,ステッバイステップ,カリズマティック,及川烈,浦和,54,0-0-0-0,長谷忍,浦和,石田哲也,元茂牧場,438,0,3-3-3-15,3-3-2-11,0-0-1-4,0-0-0-1,0-0-0-0,,,8,1411,クビ,41.7,7
船橋,20260508,5,4,青,4,エットトゥカム,牡,4,芦毛,20220320,ウインブライト,カレン,ディープブリランテ,山中悠,船橋,56,0-0-0-0,坂本昇,船橋,（有）総武開発,ミルファーム,436,+1,0-0-1-18,0-0-1-8,0-0-0-0,0-0-1-6,0-0-1-5,1:38.5,良1:38.5,2,1399,5,41.0,11
船橋,20260508,5,5,黄,5,アシレ,牝,4,青鹿毛,20220515,サートゥルナーリア,ホワイトソックス,Scipion,中山遥,浦和,☆53,0-1-0-1,酒井一,浦和,鈴木道隆,チャンピオンズファーム,443,-5,1-1-4-9,0-1-0-1,1-0-4-6,0-0-0-0,0-0-0-0,,,12,1432,4,44.7,5
船橋,20260508,5,5,黄,6,ビービーラドン,牝,6,鹿毛,20200426,グレーターロンドン,レッドボナンザ,キングカメハメハ,本田重,船橋,54,0-0-0-1,新井清,船橋,（株）ＩＴＦ,坂東牧場,444,+32,0-3-2-8,0-1-1-4,0-0-1-2,0-1-1-4,0-1-0-3,1:37.3,良1:37.7,1,1388,,40.9,1
船橋,20260508,5,6,緑,7,ミラクルライズ,牡,4,鹿毛,20220407,ホールウォーカー,オレンジスカイ,リキアイワカタカ,吉留孝,浦和,56,0-0-0-3,薮口一,浦和,（有）太盛,ストロベリーフィールドファーム株式会社,494,-4,0-1-0-5,0-1-0-5,0-0-0-0,0-0-0-0,0-0-0-0,,,10,1419,1.1/2,43.4,8
船橋,20260508,5,6,緑,8,コビナイフォンテン,牝,7,栗毛,20190409,ディープスカイ,オペラフォンテン,オペラハウス,小杉亮,船橋,54,2-0-0-7,玉井昇,船橋,吉橋興生,寺井文秀,458,-2,3-5-4-23,3-5-4-23,0-0-0-0,2-4-2-19,1-2-2-15,1:38.7,良1:38.7,5,1409,4,42.9,4
船橋,20260508,5,7,橙,9,マオノオラクル,牡,7,鹿毛,20190221,コパノリッキー,オシャベリコパ,フォーティナイナー,西村栄,船橋,56,1-0-0-5,渋谷博,船橋,湯浅健司,へいはた牧場,510,+2,2-2-7-56,2-1-6-41,0-1-1-15,0-0-6-29,0-0-2-4,1:39.4,良1:39.4,9,1416,2.1/2,41.8,10
船橋,20260508,5,7,橙,10,キングスウェイ,牡,7,鹿毛,20190130,キングカメハメハ,ソーメニーウェイズ,Sightseeing,山口達,船橋,56,2-8-2-11,林正人,船橋,江馬由将,ノーザンファーム,486,+12,2-8-3-17,2-8-2-15,0-0-1-0,2-8-2-11,2-8-2-7,1:37.9,良1:37.9,4,1401,1,42.0,2
船橋,20260508,5,8,桃,11,ターミネーター,牡,4,鹿毛,20220311,ルーラーシップ,エイジアンウインズ,フジキセキ,實川純,船橋,56,0-1-1-3,佐々功,船橋,（同）ＪＰＮ技研,藤原牧場,472,+2,1-1-2-11,0-1-1-3,1-0-1-6,0-1-1-2,0-1-1-2,1:39.8,良1:39.8,3,1399,アタマ,41.4,6
船橋,20260508,5,8,桃,12,エーアイキリシマ,牡,5,鹿毛,20210224,タリスマニック,メモリアルイヤー,ゴールドアリュール,保園翔,浦和,56,1-0-2-9,川村守,浦和,西村新一郎,田原橋本牧場,461,-8,1-4-3-25,1-0-2-11,0-4-1-13,0-0-0-2,0-0-0-1,1:41.7,,6,1411,1,42.6,3
船橋,20260508,6,1,白,1,テリオスボス,牡,5,黒鹿毛,20210504,タリスマニック,モモイロアゲハ,ダンスインザダーク,藤本現,大井,56,0-0-1-0,佐々功,船橋,（同）ＪＰＮ技研,米田牧場,521,0,1-7-5-32,0-3-4-19,1-4-1-13,0-3-2-12,0-3-2-11,1:38.0,良1:38.0,6,1390,クビ,41.4,7
船橋,20260508,6,2,黒,2,ワナカ,牝,4,黒鹿毛,20220416,モーニン,セレスティーヌ,ハーツクライ,中山遥,浦和,☆53,0-0-0-2,薮口一,浦和,ジェイアイ（株）,松田牧場,450,+8,2-3-1-10,2-3-1-8,0-0-0-1,0-2-0-2,0-1-0-2,1:38.3,良1:38.3,8,1394,3/4,39.5,9
船橋,20260508,6,3,赤,3,エンシェントダンス,牝,4,栗毛,20220411,カリフォルニアクローム,デセニアル,Trippi,保園翔,浦和,54,0-0-0-3,宇野博,浦和,加藤知泰,村上欽哉,－,,0-0-3-15,0-0-3-15,0-0-0-0,0-0-0-4,0-0-0-2,1:42.3,良1:42.9,,,出走取消,,0
船橋,20260508,6,4,青,4,ゴールドパートナー,牡,4,黒鹿毛,20220306,ゴールドアクター,ゴールドアクション,ヘニーヒューズ,山口達,船橋,56,0-0-1-3,林正人,船橋,居城寿与,北勝ファーム,493,-1,0-0-2-6,0-0-1-4,0-0-1-2,0-0-1-3,0-0-1-3,1:39.2,良1:39.7,2,1382,クビ,39.4,4
船橋,20260508,6,5,黄,5,アドラマリク,牡,4,黒鹿毛,20220306,パイロ,アドリア,ヴィクトワールピサ,澤田龍,船橋,56,1-0-0-0,新井清,船橋,（株）レックス,船越牧場,495,+1,3-2-1-11,2-1-1-8,1-1-0-3,1-0-1-4,1-0-0-1,1:38.6,良1:41.8,1,1381,,40.9,6
船橋,20260508,6,5,黄,6,ボニファシオ,牡,6,栗毛,20200317,ダイワメジャー,ベーリングメファ,スニッツェル,木間龍,船橋,56,0-0-0-0,山本学,船橋,手嶋康雄,佐竹学,498,-3,6-4-0-37,0-0-0-12,6-4-0-25,0-0-0-8,0-0-0-3,1:39.8,良1:39.8,7,1392,1,40.3,11
船橋,20260508,6,6,緑,7,マチルダ,牝,5,青鹿毛,20210327,ヴァンキッシュラン,グレイスニコ,スクリーンヒーロー,笹川翼,大井,54,0-2-0-5,小久智,浦和,Ａ．Ｗ（株）,有限会社エスティファーム,478,-11,0-7-0-9,0-7-0-9,0-0-0-0,0-0-0-1,0-0-0-1,1:37.3,良1:37.3,4,1388,2.1/2,41.4,1
船橋,20260508,6,6,緑,8,マインドザヘルム,牡,5,鹿毛,20210222,ミッキーロケット,テイクザヘルム,ノヴェリスト,菅原吏,船橋,▲53,0-0-0-0,佐々清,船橋,内藤好江,高山牧場,438,0,0-0-5-26,0-0-5-26,0-0-0-0,0-0-4-23,0-0-2-3,1:38.2,良1:38.2,10,1395,3/4,40.0,10
船橋,20260508,6,7,橙,9,ノーヴヒーロー,牡,4,鹿毛,20220320,ワールドエース,ルーベンスクラフト,スペシャルウィーク,山中悠,船橋,56,0-0-0-2,林正人,船橋,岡展宏,株式会社ハウェイファーム,485,-5,0-1-2-5,0-1-2-5,0-0-0-0,0-1-2-4,0-1-2-4,1:38.3,良1:38.3,9,1394,ハナ,39.7,8
船橋,20260508,6,7,橙,10,タツノキセキ,牡,6,鹿毛,20200605,アジアエクスプレス,シャンハイギャル,シャンハイ,本田重,船橋,56,0-0-0-1,大津剛,船橋,三河辰已,武田修一,520,+9,3-3-3-27,2-2-3-7,1-1-0-20,0-0-0-1,0-0-0-0,,,5,1389,1/2,39.8,5
船橋,20260508,6,8,桃,11,ユウキヒャクバイ,牡,5,黒鹿毛,20210406,アドマイヤムーン,コズミックフレイム,Doyen,新原周,川崎,56,0-0-0-1,茂木浩,川崎,（株）ネクストレンド,ダーレー・ジャパン・ファーム有限会社,505,-4,1-2-4-11,1-2-3-5,0-0-0-2,0-0-0-1,0-0-0-0,,,11,1405,5,42.9,2
船橋,20260508,6,8,桃,12,トゥアオウフ,牡,4,芦毛,20220215,ゴールドドリーム,アイヴォリーカラー,クロフネ,野畑凌,川崎,56,0-0-0-0,山田信,船橋,（有）エッジ,ディアレストクラブ,483,-5,0-2-2-5,0-2-2-5,0-0-0-0,0-1-1-2,0-1-1-1,1:38.9,,3,1383,1/2,39.7,3
船橋,20260508,7,1,白,1,シェルヴァレイ,牡,4,黒鹿毛,20220203,エポカドーロ,マイネフェニーチェ,ブライアンズタイム,西啓太,大井,56,0-0-0-0,玉井昇,船橋,村田愼哉,前川義則,458,+8,0-1-2-17,0-1-2-17,0-0-0-0,0-1-1-4,0-1-1-3,1:17.1,良1:18.5,8,1176,クビ,39.2,8
船橋,20260508,7,2,黒,2,ソーヴキプ,牝,6,青鹿毛,20200323,ドリームバレンチノ,エーメ,バトルプラン,秋元耕,浦和,54,0-0-0-7,渋谷博,船橋,（同）ソーテーリア,荻伏三好フアーム,492,+6,2-0-1-54,2-0-1-53,0-0-0-1,0-0-0-34,0-0-0-24,1:15.1,良1:15.1,10,1178,3/4,39.8,9
船橋,20260508,7,3,赤,3,クニノライフ,牝,4,黒鹿毛,20220508,トビーズコーナー,プルーフオブライフ,Vindication,篠谷葵,船橋,54,0-0-0-0,張田京,船橋,国田正忠,伏木田牧場,451,+7,1-0-1-5,1-0-1-5,0-0-0-0,1-0-1-5,1-0-1-5,1:17.0,良1:17.9,11,1182,2,38.8,10
船橋,20260508,7,4,青,4,アーリーヘッド,牝,4,黒鹿毛,20220223,グァンチャーレ,エナジーブルー,アグネスタキオン,山口達,船橋,54,0-2-1-4,林正人,船橋,川下竜彦,今野活博,443,-8,1-2-2-15,0-2-1-4,1-0-1-11,0-2-1-4,0-2-1-4,1:15.5,良1:15.5,5,1168,1/2,38.4,5
船橋,20260508,7,5,黄,5,キープアドーラブル,牝,6,鹿毛,20200411,ロードカナロア,キストゥリメンバー,"Big Brown",和田譲,大井,54,0-0-0-0,岩崎真,船橋,高嶋航,矢野牧場,465,-4,4-5-8-23,2-5-7-17,2-0-1-5,2-4-5-13,2-4-5-13,1:15.1,良1:15.1,2,1162,1,38.8,4
船橋,20260508,7,5,黄,6,ウェカピポ,牡,4,黒鹿毛,20220315,ルーラーシップ,アールマティーニ,Majesticperfection,矢野貴,大井,56,0-0-0-1,山田信,船橋,西村健,前谷牧場,476,-6,3-1-0-8,1-1-0-3,2-0-0-3,1-1-0-3,0-1-0-1,1:15.4,良1:15.4,6,1169,1/2,38.1,3
船橋,20260508,7,6,緑,7,ジェイルブレイク,牡,4,栗毛,20220408,ディスクリートキャット,フーリン,ダイワメジャー,本橋孝,船橋,56,0-1-0-1,阿井正,船橋,田頭勇貴,原口牧場,469,0,2-5-1-18,2-5-0-9,0-0-1-4,0-3-0-1,0-3-0-0,1:16.9,良1:16.9,3,1162,クビ,38.0,2
船橋,20260508,7,6,緑,8,スマイルプラス,牝,4,黒鹿毛,20220519,ミスターメロディ,メモリーオブハース,ディープインパクト,椿聡太,船橋,▲51,0-1-1-2,山田信,船橋,馬目勇,富本茂喜,458,+1,2-3-3-7,1-2-3-5,1-1-0-2,0-1-1-3,0-1-1-3,1:16.4,良1:16.4,4,1167,2.1/2,38.9,6
船橋,20260508,7,7,橙,9,コルネイユドール,牝,4,栗毛,20220308,マインドユアビスケッツ,アリンナ,マツリダゴッホ,小杉亮,船橋,54,0-0-0-4,佐々清,船橋,（有）総武開発,岡田スタツド,467,+11,0-1-0-15,0-0-0-8,0-0-0-2,0-0-0-6,0-0-0-3,1:17.2,良1:17.2,7,1176,3,39.2,11
船橋,20260508,7,7,橙,10,ビービープリメーロ,牝,4,黒鹿毛,20220615,マジェスティックウォリアー,ビービーオドラント,ステイゴールド,本田重,船橋,54,0-3-0-1,新井清,船橋,（有）坂東牧場,坂東牧場,457,-3,0-4-0-7,0-3-0-1,0-1-0-5,0-3-0-1,0-1-0-1,1:15.7,良1:15.7,1,1160,,38.4,1
船橋,20260508,7,8,桃,11,スターアイズ,牝,4,鹿毛,20220411,ルヴァンスレーヴ,スノードリーム,スウェプトオーヴァーボード,所　蛍,船橋,△52,1-0-0-6,林　幻,船橋,猪俣文行,前谷牧場,456,+2,1-0-0-11,1-0-0-6,0-0-0-4,1-0-0-5,1-0-0-4,1:15.3,良1:15.3,9,1176,アタマ,39.0,7
船橋,20260508,7,8,桃,12,コパノダーバン,牡,5,黒鹿毛,20210305,ダノンレジェンド,ラブミーダイヤ,ダイワメジャー,山本大,船橋,▲53,0-0-0-0,阿井正,船橋,竹内美鈴,西村牧場,502,+11,2-1-1-35,1-0-0-24,1-1-1-11,0-0-0-17,0-0-0-7,1:16.9,良1:16.9,12,1195,6,39.5,12
船橋,20260508,8,1,白,1,クラパッション,牝,4,栗毛,20220321,ベストウォーリア,クラミネルヴァ,フサイチコンコルド,西啓太,大井,54,0-0-0-2,藤原智,浦和,倉見利弘,倉見牧場,483,-4,2-2-1-24,1-1-1-17,1-1-0-7,0-0-0-1,0-0-0-1,1:02.7,良1:02.7,4,1027,1.1/2,38.7,10
船橋,20260508,8,2,黒,2,レジェス,牡,5,鹿毛,20210212,アニマルキングダム,ウエスタンイヴ,"Empire Maker",七夕裕,浦和,56,1-0-1-7,平山真,浦和,清宮義男,ウエスタンファーム,526,-6,2-3-2-20,2-3-2-19,0-0-0-1,1-2-1-13,0-0-0-0,,,12,1037,クビ,39.3,5
船橋,20260508,8,3,赤,3,ニシノニューリーフ,牝,6,鹿毛,20200409,ネロ,トーセンミューズ,トーセンロレンス,吉留孝,浦和,54,2-5-4-7,冨田敏,浦和,冨田藤男,大道牧場,510,-6,4-8-4-28,3-8-4-19,1-0-0-9,0-0-0-3,0-0-0-1,1:04.0,,13,1037,アタマ,39.7,8
船橋,20260508,8,3,赤,4,キャンディブーケ,牝,4,鹿毛,20220223,レイデオロ,フロリアード,クロフネ,和田譲,大井,54,0-0-0-0,玉井昇,船橋,岩渕哲雄,静内フジカワ牧場,443,+14,0-2-0-9,0-0-0-7,0-1-0-1,0-0-0-2,0-0-0-2,1:02.7,良1:02.7,3,1024,2.1/2,39.0,4
船橋,20260508,8,4,青,5,エスペラード,牡,5,栗毛,20210304,エスポワールシチー,デジタルゴールド,アグネスデジタル,木間龍,船橋,56,2-0-0-0,伊藤滋,船橋,大岩和也,坪田晃宜,556,+4,3-0-1-10,3-0-0-3,0-0-1-7,1-0-0-1,1-0-0-1,1:02.8,良1:02.8,6,1030,クビ,38.6,2
船橋,20260508,8,4,青,6,ネヴァーノウズ,牡,4,鹿毛,20220418,モーニン,スターガーネット,シニスターミニスター,池谷匠,川崎,56,0-0-2-5,甲田悟,川崎,（株）Ｐｅｎｎｙ,株式会社安達牧場,442,+2,1-1-2-18,1-1-2-18,0-0-0-0,0-0-1-2,0-0-1-0,1:02.6,,11,1036,1,38.8,13
船橋,20260508,8,5,黄,7,エクセレンアーサー,牡,5,鹿毛,20210228,ビッグアーサー,カモンビューティー,ダンカーク,矢野貴,大井,56,0-0-0-0,石井勝,船橋,中野秀樹,奥山牧場,506,-2,7-11-3-7,0-0-0-1,7-11-3-5,0-0-0-0,0-0-0-0,,,1,1015,,38.3,1
船橋,20260508,8,5,黄,8,トーケンマンボ,牝,7,鹿毛,20190428,ホッコータルマエ,ラッキーマンボ,スズカマンボ,椿聡太,船橋,▲51,0-0-0-0,山本学,船橋,トーケンサービス（株）,三石川上牧場,498,-3,7-4-4-30,6-3-3-25,1-1-1-5,6-3-2-22,0-0-0-3,1:01.1,良1:01.1,10,1034,1,38.4,7
船橋,20260508,8,6,緑,9,セイウンスイート,牝,6,鹿毛,20200404,サトノクラウン,フィールドメジャー,ダイワメジャー,國分祐,浦和,54,0-0-0-3,吉田正,浦和,冨田藤男,中田英樹,463,-3,3-0-1-37,0-0-0-6,2-0-0-16,0-0-0-2,0-0-0-0,,,9,1032,1,38.7,14
船橋,20260508,8,6,緑,10,サンファウンテン,牡,5,鹿毛,20210327,アルアイン,トールディクイント,"Sea The Stars",西村栄,船橋,56,0-1-1-7,石井勝,船橋,森田一俊,田中裕之,506,+11,3-3-2-24,1-1-2-20,2-2-0-4,0-0-1-7,0-0-1-7,1:03.2,良1:03.4,14,1043,3,40.7,11
船橋,20260508,8,7,橙,11,ラブシックボッサ,牡,7,青鹿毛,20190405,イスラボニータ,シンギングセンセーション,"Coronado's Quest",仲野光,船橋,56,1-1-4-13,伊藤滋,船橋,組）滋友会,恵比寿興業株式会社那須野牧場,453,-2,4-3-8-46,4-3-8-42,0-0-0-1,3-0-7-30,0-0-0-1,1:03.7,,8,1030,ハナ,38.0,6
船橋,20260508,8,7,橙,12,ヴェントフレイバー,牡,5,鹿毛,20210310,パイロ,アモーレエテルノ,ゼンノロブロイ,川島正,船橋,56,0-0-0-1,稲益貴,船橋,尾田信夫,ハシモトフアーム,506,-4,2-2-1-14,1-0-0-2,1-2-1-12,1-0-0-2,0-0-0-0,,,2,1019,2,37.9,3
船橋,20260508,8,8,桃,13,ラエティティア,牝,5,鹿毛,20210321,エピカリス,ルナマリア,ジェイドロバリー,秋元耕,浦和,54,0-0-0-1,薮口一,浦和,（有）総武開発,静内山田牧場,484,+3,1-2-3-30,1-2-3-30,0-0-0-0,1-0-1-19,0-0-1-4,1:01.4,良1:01.4,7,1030,アタマ,38.8,9
船橋,20260508,8,8,桃,14,ミスサン,牝,5,栗毛,20210430,カレンブラックヒル,シモーヌ,タイキシャトル,鷹見陸,大井,54,0-0-0-3,佐藤博,川崎,白戸光広,メイタイファーム,448,+1,4-1-1-26,4-1-1-11,0-0-0-3,0-0-0-0,0-0-0-0,,,5,1029,1,38.3,12
船橋,20260508,9,1,白,1,シナノスマイル,牝,5,黒鹿毛,20210326,ディスクリートキャット,トゥルヴァーユ,ダイワメジャー,七夕裕,浦和,55,0-0-0-2,鹿沼和,浦和,小林和義,グランデファーム,472,+1,5-5-0-14,5-5-0-13,0-0-0-1,0-1-0-3,0-0-0-2,1:15.5,良1:15.5,11,1180,2,42.1,12
船橋,20260508,9,2,黒,2,サンガネーブ,牡,6,黒鹿毛,20200402,マクフィ,サンコロネット,スペシャルウィーク,野畑凌,川崎,57,0-0-0-1,齊藤敏,船橋,水上ふじ子,静内フジカワ牧場,507,-3,2-3-5-15,0-0-0-5,2-3-5-10,0-0-0-2,0-0-0-2,1:15.2,良1:15.2,7,1152,クビ,39.1,10
船橋,20260508,9,3,赤,3,ポアゾンボス,牡,5,黒鹿毛,20210419,ポアゾンブラック,マジカルビアンカ,アドマイヤジャパン,所　蛍,船橋,△53,0-0-0-0,田中力,船橋,村上憲政,岡田猛,504,0,5-5-4-16,3-4-1-14,2-1-3-2,2-1-0-8,0-0-0-4,1:15.1,良1:15.1,8,1157,2.1/2,39.0,11
船橋,20260508,9,4,青,4,ヘリアンフォラ,牝,5,鹿毛,20210414,モーニン,サンシアトル,シンボリクリスエス,本橋孝,船橋,55,3-4-3-15,石井勝,船橋,石瀬浩三,芳住鉄兵,482,+1,3-4-4-19,3-4-4-16,0-0-0-3,3-4-4-14,2-2-3-11,1:13.9,良1:13.9,4,1147,クビ,39.4,5
船橋,20260508,9,5,黄,5,ダイメイタマナ,牡,6,鹿毛,20200511,タリスマニック,ダイメイザバリヤル,ダンスインザダーク,吉留孝,浦和,57,5-4-2-5,野口孝,浦和,宮本孝一,横井哲,497,-8,11-5-3-11,7-4-3-8,4-1-0-3,0-0-0-0,0-0-0-0,,,6,1151,1/2,39.4,9
船橋,20260508,9,5,黄,6,モデルハント,牝,5,栗毛,20210501,トランセンド,トップモデル,ロックオブジブラルタル,篠谷葵,船橋,55,0-0-0-1,張田京,船橋,島田久,静内フジカワ牧場,464,-2,4-0-1-13,2-0-0-5,2-0-1-5,2-0-0-1,1-0-0-0,1:14.2,,9,1176,9,42.5,4
船橋,20260508,9,6,緑,7,ベルウッドワン,牡,5,鹿毛,20210202,キンシャサノキセキ,サチノスイーティー,カリスタグローリ,笹川翼,大井,57,0-0-0-2,米谷康,船橋,福岡隆史,笠松牧場,456,+3,2-9-2-8,1-6-1-4,1-3-1-3,1-5-1-3,1-5-1-3,1:13.3,良1:13.7,1,1146,,38.9,3
船橋,20260508,9,6,緑,8,ブライトフラッシュ,牡,4,栗毛,20220302,コパノリッキー,ヘルヴェティア,サウスヴィグラス,和田譲,大井,57,1-0-0-0,川島一,船橋,小國和紀,山岡ファーム,482,+3,7-0-1-1,7-0-1-0,0-0-0-1,7-0-1-0,6-0-1-0,1:13.9,良1:13.9,2,1146,クビ,39.1,1
船橋,20260508,9,7,橙,9,オーソレリカ,牝,5,栗毛,20210323,フリオーソ,ユーリカ,クロフネ,中山遥,浦和,☆54,0-1-0-1,水野貴,浦和,（株）ＹＧＧホースクラブ,木村牧場,444,-3,4-5-2-19,3-4-2-13,1-1-0-6,1-1-1-6,0-1-1-2,1:14.2,良1:15.5,10,1176,アタマ,42.3,8
船橋,20260508,9,7,橙,10,ジョートビー,牝,4,芦毛,20220415,トビーズコーナー,ジョーカルーア,ジョーカプチーノ,西啓太,大井,55,0-0-0-0,小久智,浦和,上田江吏子,斉藤政志,508,-7,4-3-1-12,4-3-1-10,0-0-0-2,0-3-0-2,0-0-0-1,1:14.7,良1:14.7,12,1182,1,43.1,7
船橋,20260508,9,8,桃,11,ジョイフルロック,牡,4,黒鹿毛,20220317,ミスターメロディ,パーフェクトジョイ,ステイゴールド,矢野貴,大井,57,6-0-1-1,川島一,船橋,（有）キャロットファーム,ノーザンファーム,458,+1,6-1-1-4,6-1-1-2,0-0-0-2,6-1-1-2,5-1-1-2,1:11.5,良1:11.5,3,1147,クビ,40.2,2
